country,total_orders,total_spent,max_order_value,total_orders_7d,total_spent_7d,max_order_value_7d,total_orders_30d,total_spent_30d,max_order_value_30d,total_orders_90d,total_spent_90d,max_order_value_90d,total_orders_365d,max_order_value_365d,avg_order_value,transaction_velocity_7_30,transaction_velocity_30_90,avg_days_between_orders,weekend_purchases,weekend_share,recency_days,recency_score,frequency_score,monetary_score,rfm_score,segment_name
United Kingdom,11,3780.8100000000013,138.24,0,0.0,0.0,2,718.83,81.6,2,718.83,81.6,9,138.24,343.7100000000001,0.0,1.0,65.98,0,0.0,8,1,1,1,111,loyalists
United Kingdom,1,492.1,39.599999999999994,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,492.1,0.0,0.0,999.0,1,1.0,432,5,4,4,544,hibernators
United Kingdom,2,516.45,59.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,23.6,258.225,0.0,0.0,325.0,0,0.0,242,4,3,4,434,hibernators
United Kingdom,11,2966.4900000000002,66.0,0,0.0,0.0,0,0.0,0.0,1,564.4,66.0,6,66.0,269.6809090909091,0.0,0.0,46.37,0,0.0,46,2,1,1,211,loyalists
United Kingdom,2,229.8,94.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,46.8,114.9,0.0,0.0,324.0,0,0.0,106,3,4,5,345,hibernators
United Kingdom,8,3127.9700000000003,70.8,0,0.0,0.0,0,0.0,0.0,1,911.0299999999999,70.8,6,70.8,390.99625000000003,0.0,0.0,118.55,0,0.0,44,2,2,1,221,loyalists
United Kingdom,5,886.4999999999999,90.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,177.29999999999998,0.0,0.0,53.44,0,0.0,422,5,2,3,523,hibernators
United Kingdom,1,508.58000000000004,66.0,0,0.0,0.0,0,0.0,0.0,1,508.58,66.0,1,66.0,508.58000000000004,0.0,0.0,999.0,0,0.0,64,3,4,4,344,hibernators
United Kingdom,1,158.02,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,158.02,0.0,0.0,999.0,1,1.0,460,5,5,5,555,hibernators
United Kingdom,1,494.84999999999997,35.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,494.84999999999997,0.0,0.0,999.0,0,0.0,424,5,4,4,544,hibernators
United Kingdom,5,1306.85,35.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,35.400000000000006,261.37,0.0,0.0,129.48,0,0.0,206,4,2,2,422,hibernators
United Kingdom,7,2218.059999999999,83.4,0,0.0,0.0,1,300.1600000000001,83.4,2,630.1,83.4,5,83.4,316.86571428571415,0.0,0.5,81.89,0,0.0,10,1,2,2,122,loyalists
United Kingdom,4,474.1,102.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,118.525,0.0,0.0,167.9,0,0.0,429,5,2,4,524,hibernators
United Kingdom,2,605.0600000000001,35.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,35.400000000000006,302.53000000000003,0.0,0.0,124.0,0,0.0,114,3,3,3,333,hibernators
United Kingdom,2,701.61,45.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,350.805,0.0,0.0,284.0,0,0.0,409,5,3,3,533,hibernators
United Kingdom,1,245.47999999999996,23.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,245.47999999999996,0.0,0.0,999.0,0,0.0,569,5,5,5,555,hibernators
United Kingdom,3,940.9800000000001,60.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,60.0,313.66,0.0,0.0,103.74,0,0.0,242,4,3,3,433,hibernators
United Kingdom,6,1894.9299999999996,70.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,70.80000000000001,315.8216666666666,0.0,0.0,96.93,0,0.0,163,3,2,2,322,hibernators
United Kingdom,15,9610.319999999987,76.5,0,0.0,0.0,2,368.45000000000005,41.6,3,1410.4100000000005,51.0,7,60.48,640.6879999999991,0.0,0.6666666666666666,58.11,0,0.0,17,1,1,1,111,loyalists
United Kingdom,1,200.62999999999997,19.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,200.62999999999997,0.0,0.0,999.0,0,0.0,623,5,5,5,555,hibernators
United Kingdom,2,462.66,34.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,34.0,231.33,0.0,0.0,11.0,1,0.5,124,3,4,4,344,hibernators
United Kingdom,5,1917.4100000000005,104.04,0,0.0,0.0,1,280.96999999999997,91.8,2,721.1699999999998,91.8,3,104.04,383.4820000000001,0.0,0.5,59.13,0,0.0,22,2,2,2,222,loyalists
United Kingdom,1,415.20000000000005,102.0,0,0.0,0.0,0,0.0,0.0,1,415.2,102.0,1,102.0,415.20000000000005,0.0,0.0,999.0,0,0.0,67,3,4,4,344,hibernators
United Kingdom,12,4318.48,58.0,0,0.0,0.0,1,223.49999999999997,19.799999999999997,1,223.49999999999997,19.799999999999997,8,58.0,359.8733333333333,0.0,1.0,50.03,1,0.08,16,1,1,1,111,loyalists
Germany,2,454.86000000000007,22.5,0,0.0,0.0,1,107.36,22.5,1,107.36,22.5,2,22.5,227.43000000000004,0.0,1.0,80.0,1,0.5,16,1,4,4,144,loyalists
United Kingdom,4,1614.9100000000005,45.0,0,0.0,0.0,1,500.5199999999999,35.400000000000006,1,500.5199999999999,35.400000000000006,4,45.0,403.72750000000013,0.0,1.0,111.08,0,0.0,16,1,3,2,132,loyalists
United Kingdom,3,928.1000000000003,60.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,51.0,309.36666666666673,0.0,0.0,330.16,0,0.0,161,3,3,3,333,hibernators
United Kingdom,2,620.27,61.199999999999996,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,61.199999999999996,310.135,0.0,0.0,186.0,0,0.0,242,4,3,3,433,hibernators
United Kingdom,1,134.7,35.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,35.400000000000006,134.7,0.0,0.0,999.0,0,0.0,218,4,5,5,455,hibernators
United Kingdom,18,4452.019999999999,85.92,0,0.0,0.0,0,0.0,0.0,2,1027.4599999999998,40.8,8,85.92,247.33444444444436,0.0,0.0,53.98,5,0.28,45,2,1,1,211,loyalists
United Kingdom,6,918.44,153.0,0,0.0,0.0,1,157.78,108.16,2,248.82,108.16,4,153.0,153.07333333333335,0.0,0.5,108.96,1,0.17,21,2,2,3,223,loyalists
United Kingdom,4,1079.6599999999999,18.75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,269.91499999999996,0.0,0.0,73.59,1,0.25,421,5,3,3,533,hibernators
United Kingdom,20,2953.099999999999,70.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,61.199999999999996,147.65499999999994,0.0,0.0,28.21,0,0.0,127,3,1,1,311,loyalists
United Kingdom,1,108.97999999999999,39.599999999999994,0,0.0,0.0,0,0.0,0.0,1,108.97999999999999,39.599999999999994,1,39.599999999999994,108.97999999999999,0.0,0.0,999.0,0,0.0,38,2,5,5,255,hibernators
United Kingdom,5,2230.7499999999995,34.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,31.8,446.1499999999999,0.0,0.0,102.78,2,0.4,120,3,2,2,322,hibernators
United Kingdom,1,82.60000000000001,17.700000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,82.60000000000001,0.0,0.0,999.0,0,0.0,736,5,5,5,555,hibernators
United Kingdom,1,409.57000000000005,91.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,91.80000000000001,409.57000000000005,0.0,0.0,999.0,0,0.0,260,4,4,4,444,hibernators
United Kingdom,1,133.5,9.9,0,0.0,0.0,1,133.50000000000006,9.9,1,133.50000000000006,9.9,1,9.9,133.5,0.0,1.0,999.0,0,0.0,10,1,5,5,155,loyalists
United Kingdom,3,913.1300000000002,35.400000000000006,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,35.400000000000006,304.3766666666667,0.0,0.0,78.0,0,0.0,274,4,3,3,433,hibernators
United Kingdom,1,51.0,51.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,51.0,51.0,0.0,0.0,999.0,0,0.0,164,3,5,5,355,hibernators
United Kingdom,4,1078.9599999999998,70.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,70.80000000000001,269.73999999999995,0.0,0.0,43.95,0,0.0,157,3,3,3,333,hibernators
United Kingdom,3,376.50000000000006,40.56,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,19.799999999999997,125.50000000000001,0.0,0.0,115.91,1,0.33,215,4,3,4,434,hibernators
United Kingdom,2,163.62000000000003,37.44,1,75.84,37.44,2,163.62,37.44,2,163.62,37.44,2,37.44,81.81000000000002,0.5,1.0,25.0,1,0.5,5,1,4,5,145,loyalists
United Kingdom,3,840.0500000000002,25.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,280.0166666666667,0.0,0.0,150.05,0,0.0,365,4,3,3,433,hibernators
United Kingdom,2,701.2299999999999,89.69999999999999,0,0.0,0.0,0,0.0,0.0,2,701.23,89.69999999999999,2,89.69999999999999,350.61499999999995,0.0,0.0,2.0,0,0.0,79,3,3,3,333,hibernators
United Kingdom,1,225.12,29.5,0,0.0,0.0,0,0.0,0.0,1,225.12000000000012,29.5,1,29.5,225.12,0.0,0.0,999.0,0,0.0,43,2,5,5,255,hibernators
United Kingdom,2,400.0599999999999,45.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,200.02999999999994,0.0,0.0,39.0,0,0.0,389,4,4,4,444,hibernators
United Kingdom,3,912.1799999999998,30.0,0,0.0,0.0,1,126.7,19.799999999999997,3,912.18,30.0,3,30.0,304.05999999999995,0.0,0.3333333333333333,38.48,1,0.33,19,2,3,3,233,loyalists
United Kingdom,4,2118.03,68.0,0,0.0,0.0,0,0.0,0.0,3,993.5399999999998,68.0,4,68.0,529.5075,0.0,0.0,26.02,0,0.0,31,2,2,2,222,loyalists
United Kingdom,1,214.71,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,214.71,0.0,0.0,999.0,0,0.0,578,5,5,5,555,hibernators
United Kingdom,1,151.5,13.5,0,0.0,0.0,1,151.50000000000003,13.5,1,151.50000000000003,13.5,1,13.5,151.5,0.0,1.0,999.0,0,0.0,22,2,5,5,255,hibernators
United Kingdom,2,227.47,65.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,113.735,0.0,0.0,49.0,0,0.0,402,4,4,5,445,hibernators
United Kingdom,8,3717.3499999999995,207.50000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,207.50000000000003,464.66874999999993,0.0,0.0,15.98,2,0.25,108,3,1,1,311,loyalists
United Kingdom,2,634.68,22.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,317.34,0.0,0.0,287.0,0,0.0,394,4,3,3,433,hibernators
United Kingdom,1,136.0,136.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,136.0,0.0,0.0,999.0,0,0.0,525,5,5,5,555,hibernators
United Kingdom,16,9227.820000000014,214.79999999999998,0,0.0,0.0,2,948.3799999999999,204.0,6,3808.120000000003,204.0,16,214.79999999999998,576.7387500000009,0.0,0.3333333333333333,23.31,1,0.06,8,1,1,1,111,loyalists
United Kingdom,1,155.0,29.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,29.9,155.0,0.0,0.0,999.0,0,0.0,319,4,5,5,455,hibernators
United Kingdom,2,469.13000000000005,53.1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,234.56500000000003,0.0,0.0,19.0,1,0.5,642,5,4,4,544,hibernators
United Kingdom,6,877.53,122.39999999999999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,146.255,0.0,0.0,62.81,1,0.17,450,5,2,3,523,hibernators
United Kingdom,1,100.49999999999999,39.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,39.6,100.49999999999999,0.0,0.0,999.0,0,0.0,295,4,5,5,455,hibernators
United Kingdom,2,860.0800000000004,102.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,430.0400000000002,0.0,0.0,156.0,0,0.0,443,5,4,3,543,hibernators
United Kingdom,1,51.6,25.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,25.5,51.6,0.0,0.0,999.0,0,0.0,358,4,5,5,455,hibernators
United Kingdom,1,108.00000000000001,17.700000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,108.00000000000001,0.0,0.0,999.0,0,0.0,541,5,5,5,555,hibernators
United Kingdom,3,1046.9700000000007,35.699999999999996,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,25.0,348.99000000000024,0.0,0.0,172.45,0,0.0,185,3,3,3,333,hibernators
United Kingdom,1,215.45999999999998,41.65,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,215.45999999999998,0.0,0.0,999.0,0,0.0,683,5,5,5,555,hibernators
United Kingdom,2,561.1500000000001,159.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,159.2,280.57500000000005,0.0,0.0,71.0,0,0.0,191,4,3,4,434,hibernators
United Kingdom,1,131.25,23.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,131.25,0.0,0.0,999.0,1,1.0,621,5,5,5,555,hibernators
United Kingdom,4,1178.3599999999997,76.5,0,0.0,0.0,0,0.0,0.0,1,237.11999999999998,30.0,2,30.0,294.5899999999999,0.0,0.0,147.28,0,0.0,44,2,3,2,232,loyalists
United Kingdom,2,625.9399999999998,30.599999999999998,0,0.0,0.0,0,0.0,0.0,1,202.6800000000001,25.0,1,25.0,312.9699999999999,0.0,0.0,399.0,0,0.0,52,2,3,3,233,hibernators
United Kingdom,2,1193.6300000000015,31.200000000000003,0,0.0,0.0,1,615.4900000000001,31.200000000000003,1,615.4900000000001,31.200000000000003,1,31.200000000000003,596.8150000000007,0.0,1.0,364.0,2,1.0,26,2,4,2,242,loyalists
United Kingdom,3,1247.6899999999998,135.2,0,0.0,0.0,0,0.0,0.0,2,1005.5999999999998,135.2,3,135.2,415.8966666666666,0.0,0.0,70.8,0,0.0,38,2,3,2,232,loyalists
United Kingdom,1,58.5,19.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,58.5,0.0,0.0,999.0,0,0.0,500,5,5,5,555,hibernators
United Kingdom,3,202.11,20.8,0,0.0,0.0,3,202.11,20.8,3,202.11,20.8,3,20.8,67.37,0.0,1.0,7.0,0,0.0,9,1,3,5,135,loyalists
United Kingdom,1,142.4,31.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,31.8,142.4,0.0,0.0,999.0,0,0.0,296,4,5,5,455,hibernators
United Kingdom,3,1644.3999999999999,42.96,0,0.0,0.0,0,0.0,0.0,2,1203.64,42.96,3,42.96,548.1333333333333,0.0,0.0,39.0,0,0.0,32,2,3,2,232,loyalists
United Kingdom,16,6388.199999999992,62.400000000000006,0,0.0,0.0,1,471.98,62.400000000000006,2,935.07,62.400000000000006,7,62.400000000000006,399.2624999999995,0.0,0.5,45.47,1,0.06,10,1,1,1,111,loyalists
United Kingdom,5,1898.0099999999993,72.0,0,0.0,0.0,0,0.0,0.0,1,732.32,72.0,2,72.0,379.60199999999986,0.0,0.0,136.81,0,0.0,65,3,2,2,322,hibernators
United Kingdom,13,6110.079999999999,146.25,0,0.0,0.0,3,1607.6499999999999,146.25,5,3051.8600000000006,146.25,8,146.25,470.0061538461538,0.0,0.6,50.95,1,0.08,10,1,1,1,111,loyalists
United Kingdom,1,135.6,10.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,135.6,0.0,0.0,999.0,0,0.0,576,5,5,5,555,hibernators
United Kingdom,1,266.4,59.699999999999996,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,266.4,0.0,0.0,999.0,1,1.0,432,5,5,5,555,hibernators
United Kingdom,1,67.94999999999999,17.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,17.25,67.94999999999999,0.0,0.0,999.0,0,0.0,218,4,5,5,455,hibernators
United Kingdom,1,93.8,17.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,93.8,0.0,0.0,999.0,0,0.0,564,5,5,5,555,hibernators
United Kingdom,20,7801.929999999995,47.2,1,558.9899999999998,26.32,1,558.9899999999998,26.32,3,1527.5900000000001,30.0,8,44.550000000000004,390.09649999999976,1.0,0.3333333333333333,39.44,3,0.15,2,1,1,1,111,loyalists
United Kingdom,7,1969.3800000000012,35.400000000000006,0,0.0,0.0,0,0.0,0.0,1,377.63999999999993,29.5,1,29.5,281.3400000000002,0.0,0.0,124.17,4,0.57,65,3,2,2,322,loyalists
United Kingdom,19,2612.960000000001,103.67999999999999,2,429.2,93.6,5,1022.7800000000002,103.67999999999999,9,1576.8400000000001,103.67999999999999,19,103.67999999999999,137.52421052631584,0.4,0.5555555555555556,11.49,3,0.16,2,1,1,2,112,loyalists
United Kingdom,2,707.7899999999998,47.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,353.8949999999999,0.0,0.0,126.0,0,0.0,401,4,3,3,433,hibernators
United Kingdom,8,2108.2100000000005,81.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,263.52625000000006,0.0,0.0,35.79,0,0.0,394,4,2,2,422,hibernators
United Kingdom,3,1732.4699999999996,138.24,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,99.84,577.4899999999999,0.0,0.0,242.15,0,0.0,149,3,3,2,332,hibernators
United Kingdom,22,6795.899999999997,127.0,1,353.7800000000001,47.400000000000006,1,353.7800000000001,47.400000000000006,3,972.0999999999999,97.80000000000001,13,97.80000000000001,308.9045454545453,1.0,0.3333333333333333,34.77,0,0.0,4,1,1,1,111,loyalists
United Kingdom,1,285.6,180.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,285.6,0.0,0.0,999.0,0,0.0,652,5,5,4,554,hibernators
United Kingdom,6,1880.51,244.79999999999998,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,244.79999999999998,313.41833333333335,0.0,0.0,225.7,0,0.0,130,3,2,2,322,hibernators
United Kingdom,13,2644.1799999999985,76.5,0,0.0,0.0,0,0.0,0.0,1,126.8,39.599999999999994,5,76.5,203.39846153846142,0.0,0.0,70.04,8,0.62,33,2,1,2,212,loyalists
United Kingdom,1,195.0,117.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,195.0,0.0,0.0,999.0,0,0.0,386,4,5,5,455,hibernators
United Kingdom,1,156.75,30.599999999999998,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,30.599999999999998,156.75,0.0,0.0,999.0,0,0.0,119,3,5,5,355,hibernators
United Kingdom,5,2142.73,207.50000000000003,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,207.50000000000003,428.546,0.0,0.0,53.74,0,0.0,107,3,2,2,322,hibernators
United Kingdom,11,4102.269999999999,133.20000000000002,0,0.0,0.0,1,308.22,61.199999999999996,1,308.22,61.199999999999996,7,133.20000000000002,372.93363636363625,0.0,1.0,60.21,1,0.09,10,1,1,1,111,loyalists
United Kingdom,9,3391.340000000002,356.40000000000003,0,0.0,0.0,0,0.0,0.0,1,115.72,20.8,4,356.40000000000003,376.81555555555576,0.0,0.0,98.24,0,0.0,71,3,1,1,311,loyalists
United Kingdom,11,2630.9,61.199999999999996,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,51.0,239.1727272727273,0.0,0.0,52.42,1,0.09,92,3,1,2,312,loyalists
United Kingdom,1,1062.9999999999998,102.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,102.0,1062.9999999999998,0.0,0.0,999.0,0,0.0,310,4,4,3,443,hibernators
United Kingdom,3,1426.1899999999994,81.6,0,0.0,0.0,0,0.0,0.0,2,770.0300000000002,81.6,2,81.6,475.3966666666665,0.0,0.0,239.67,0,0.0,42,2,3,2,232,loyalists
United Kingdom,3,421.7199999999999,20.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,10.2,140.5733333333333,0.0,0.0,219.91,1,0.33,362,4,3,4,434,hibernators
United Kingdom,8,2279.5800000000004,69.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,56.88,284.94750000000005,0.0,0.0,55.03,1,0.13,91,3,2,2,322,hibernators
United Kingdom,23,11893.23999999994,51.0,1,1090.95,45.0,2,1202.1300000000003,51.0,4,2089.44,51.0,13,51.0,517.0973913043453,0.5,0.5,33.14,9,0.39,1,1,1,1,111,loyalists
United Kingdom,2,490.2200000000001,214.8,0,0.0,0.0,1,129.22,85.92,2,490.22,214.8,2,214.8,245.11000000000004,0.0,0.5,20.0,0,0.0,22,2,4,4,244,loyalists
United Kingdom,1,524.6500000000002,40.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,524.6500000000002,0.0,0.0,999.0,0,0.0,387,4,4,4,444,hibernators
United Kingdom,3,1897.3000000000006,89.64000000000001,1,897.3499999999999,39.0,2,1746.8600000000004,89.64000000000001,2,1746.8600000000004,89.64000000000001,3,89.64000000000001,632.4333333333335,0.5,1.0,47.22,0,0.0,3,1,3,2,132,loyalists
United Kingdom,7,1254.6399999999996,30.0,0,0.0,0.0,1,210.89999999999998,13.2,4,744.6500000000001,19.919999999999998,6,30.0,179.23428571428568,0.0,0.25,70.61,0,0.0,10,1,2,2,122,loyalists
United Kingdom,4,1639.170000000001,68.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,23.4,409.79250000000025,0.0,0.0,211.69,1,0.25,99,3,3,2,332,hibernators
United Kingdom,6,2469.3699999999994,162.75,0,0.0,0.0,0,0.0,0.0,1,357.92999999999995,79.2,2,99.0,411.56166666666655,0.0,0.0,156.06,1,0.17,57,2,2,2,222,loyalists
United Kingdom,19,10221.619999999995,83.4,1,382.01,39.6,2,712.5600000000002,39.6,4,3231.4900000000002,83.4,6,83.4,537.9799999999998,0.5,0.5,45.27,1,0.05,0,1,1,1,111,loyalists
United Kingdom,3,916.6099999999999,244.79999999999998,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,163.2,305.53666666666663,0.0,0.0,248.86,0,0.0,218,4,3,3,433,hibernators
United Kingdom,1,322.08,322.08,0,0.0,0.0,1,322.08,322.08,1,322.08,322.08,1,322.08,322.08,0.0,1.0,999.0,0,0.0,17,1,5,4,154,loyalists
United Kingdom,3,661.3899999999999,30.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,220.46333333333328,0.0,0.0,156.96,0,0.0,434,5,3,3,533,hibernators
United Kingdom,17,11406.290000000015,252.0,0,0.0,0.0,2,671.17,252.0,4,1596.0900000000001,252.0,10,252.0,670.9582352941186,0.0,0.5,46.03,1,0.06,23,2,1,1,211,loyalists
United Kingdom,4,968.5199999999999,59.699999999999996,0,0.0,0.0,0,0.0,0.0,2,363.34000000000003,45.0,2,45.0,242.12999999999997,0.0,0.0,391.44,0,0.0,50,2,3,3,233,hibernators
United Kingdom,5,1199.0600000000004,76.32000000000001,1,201.86,29.9,1,201.86,29.9,3,868.44,44.550000000000004,5,76.32000000000001,239.81200000000007,1.0,0.3333333333333333,56.49,0,0.0,7,1,2,2,122,loyalists
United Kingdom,1,516.28,45.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,516.28,0.0,0.0,999.0,0,0.0,403,4,4,4,444,hibernators
United Kingdom,3,1220.9,71.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,406.9666666666667,0.0,0.0,81.23,1,0.33,511,5,3,2,532,hibernators
United Kingdom,4,2614.1999999999994,175.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,76.5,653.5499999999998,0.0,0.0,154.3,0,0.0,302,4,2,2,422,hibernators
United Kingdom,6,2248.5,99.0,0,0.0,0.0,2,865.4500000000002,55.6,6,2248.4999999999986,99.0,6,99.0,374.75,0.0,0.3333333333333333,18.05,4,0.67,9,1,2,2,122,loyalists
United Kingdom,1,280.7,19.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,280.7,0.0,0.0,999.0,0,0.0,465,5,5,4,554,hibernators
United Kingdom,6,1372.7999999999997,199.20000000000002,0,0.0,0.0,1,340.8,199.20000000000002,6,1372.8,199.20000000000002,6,199.20000000000002,228.79999999999995,0.0,0.16666666666666666,11.56,0,0.0,21,2,2,2,222,loyalists
United Kingdom,1,90.42,37.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,90.42,0.0,0.0,999.0,0,0.0,501,5,5,5,555,hibernators
United Kingdom,2,271.70000000000005,152.64000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,20.4,135.85000000000002,0.0,0.0,455.0,0,0.0,98,3,4,5,345,hibernators
United Kingdom,5,873.3400000000001,70.80000000000001,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,174.66800000000003,0.0,0.0,56.84,1,0.2,365,4,2,3,423,hibernators
United Kingdom,1,131.9,19.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,19.5,131.9,0.0,0.0,999.0,1,1.0,306,4,5,5,455,hibernators
Other,5,9303.24,229.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,175.2,1860.648,0.0,0.0,100.0,0,0.0,319,4,2,1,421,hibernators
United Kingdom,13,5982.029999999996,196.20000000000002,0,0.0,0.0,1,617.25,153.0,3,1171.97,153.0,4,153.0,460.15615384615353,0.0,0.3333333333333333,66.16,0,0.0,8,1,1,1,111,loyalists
United Kingdom,11,4592.74,175.2,1,305.7,59.400000000000006,1,305.7,59.400000000000006,2,1015.4899999999998,83.2,4,107.10000000000001,417.52181818181816,1.0,0.5,72.15,1,0.09,0,1,1,1,111,loyalists
Other,7,4609.07,119.39999999999999,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,76.5,658.4385714285714,0.0,0.0,97.05,0,0.0,204,4,2,1,421,hibernators
United Kingdom,5,2047.02,91.80000000000001,0,0.0,0.0,0,0.0,0.0,1,428.6799999999999,30.0,3,30.0,409.404,0.0,0.0,86.98,1,0.2,53,2,2,2,222,loyalists
United Kingdom,1,120.44,27.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,120.44,0.0,0.0,999.0,0,0.0,456,5,5,5,555,hibernators
United Kingdom,1,221.64999999999998,17.85,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,221.64999999999998,0.0,0.0,999.0,0,0.0,455,5,5,5,555,hibernators
United Kingdom,5,1195.4799999999998,26.349999999999998,1,186.83,13.5,2,335.7899999999999,23.85,3,702.5099999999999,23.85,4,23.85,239.09599999999995,0.5,0.6666666666666666,110.55,0,0.0,0,1,2,2,122,loyalists
United Kingdom,6,1711.729999999999,34.8,0,0.0,0.0,1,290.75999999999993,33.2,3,562.2,33.2,5,34.8,285.2883333333332,0.0,0.3333333333333333,92.2,0,0.0,18,1,2,2,122,loyalists
United Kingdom,2,375.34999999999997,237.60000000000002,0,0.0,0.0,1,273.0,237.60000000000002,1,273.0,237.60000000000002,2,237.60000000000002,187.67499999999998,0.0,1.0,355.0,0,0.0,9,1,4,4,144,loyalists
